,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-,PosicAbbrev
412,Shane Larkin,BKN,23,78,20,58,1751,0.323243860651,0.12678469446,0.286693318104,44.2,0.0222729868646,0.0616790405483,36.1,0.0474014848658,0.061107938321,77.6,0.0159908623644,0.0868075385494,0.102798400914,0.195316961736,0.0833809251856,0.0542547115934,0.00685322672758,0.0691033695031,0.0,0.0,-0.196459166191, PG
413,Shaun Livingston,GSW,30,78,69,9,1520,0.321052631579,0.133552631579,0.249342105263,53.6,0.00131578947368,0.00789473684211,16.7,0.0526315789474,0.0611842105263,86.0,0.0276315789474,0.0835526315789,0.111184210526,0.155921052632,0.0513157894737,0.0375,0.0177631578947,0.0921052631579,0.0,0.0,0.136842105263, PF
414,Shayne Whittington,IND,25,7,4,3,41,0.268292682927,0.121951219512,0.268292682927,45.5,0.0,0.0487804878049,0.0,0.0243902439024,0.0487804878049,50.0,0.121951219512,0.170731707317,0.292682926829,0.0731707317073,0.121951219512,0.0243902439024,0.0243902439024,0.170731707317,0.0,0.0,-0.146341463415, PG
415,Shelvin Mack,UTA,26,52,27,25,1058,0.423440453686,0.17202268431,0.39224952741,43.9,0.0368620037807,0.118147448015,31.2,0.0425330812854,0.0576559546314,73.8,0.0122873345936,0.108695652174,0.120982986767,0.176748582231,0.0897920604915,0.0321361058601,0.00283553875236,0.0680529300567,0.00283553875236,0.0,0.0916824196597, SF
416,Solomon Hill,IND,25,59,31,28,866,0.284064665127,0.107390300231,0.240184757506,44.7,0.0277136258661,0.0854503464203,32.4,0.0415704387991,0.0484988452656,85.7,0.0450346420323,0.146651270208,0.19168591224,0.0658198614319,0.0381062355658,0.0427251732102,0.0127020785219,0.0785219399538,0.00115473441109,0.0,0.0531177829099, SG
417,Sonny Weems,PHX,29,43,6,37,498,0.214859437751,0.0843373493976,0.220883534137,38.2,0.0301204819277,0.0823293172691,36.6,0.0160642570281,0.0301204819277,53.3,0.0140562248996,0.0923694779116,0.106425702811,0.0983935742972,0.0823293172691,0.0200803212851,0.00200803212851,0.0943775100402,0.0,0.0,-0.196787148594, PG
418,Spencer Dinwiddie,CHI,23,12,5,7,159,0.364779874214,0.119496855346,0.339622641509,35.2,0.0062893081761,0.062893081761,10.0,0.119496855346,0.207547169811,57.6,0.0251572327044,0.0817610062893,0.106918238994,0.138364779874,0.0440251572327,0.0188679245283,0.0,0.125786163522,0.0,0.0,-0.352201257862, PF
419,Spencer Hawes,CHA,28,57,30,27,1035,0.328502415459,0.119806763285,0.295652173913,40.5,0.0367149758454,0.0985507246377,37.3,0.0521739130435,0.0628019323671,83.1,0.0492753623188,0.186473429952,0.235748792271,0.105314009662,0.056038647343,0.0212560386473,0.0260869565217,0.107246376812,0.000966183574879,0.0,0.0434782608696, SF
420,Stanley Johnson,DET,20,73,37,36,1687,0.35151155898,0.133372851215,0.355660936574,37.5,0.0373443983402,0.121517486663,30.7,0.0474214582098,0.0604623592175,78.4,0.0343805572021,0.147006520451,0.181387077653,0.0699466508595,0.067575577949,0.0326022525193,0.00711321873148,0.105512744517,0.00177830468287,0.0,-0.0835803200948, PG
421,Stephen Curry,GSW,28,79,71,8,2700,0.87962962963,0.298148148148,0.591851851852,50.4,0.148888888889,0.328148148148,45.4,0.134444444444,0.148148148148,90.8,0.0251851851852,0.134074074074,0.159259259259,0.195185185185,0.097037037037,0.0625925925926,0.00555555555556,0.0596296296296,0.00555555555556,0.000740740740741,0.378518518519, PG
422,Steve Blake,DET,36,58,34,24,986,0.257606490872,0.0943204868154,0.243407707911,38.8,0.052738336714,0.153144016227,34.4,0.0162271805274,0.0202839756592,80.0,0.00912778904665,0.0811359026369,0.0902636916836,0.202839756592,0.0821501014199,0.0243407707911,0.00507099391481,0.0709939148073,0.0,0.0,-0.0567951318458, SF
423,Steve Novak,MIL,33,10,8,2,44,0.545454545455,0.181818181818,0.409090909091,44.4,0.159090909091,0.340909090909,46.7,0.0227272727273,0.0227272727273,100.0,0.0,0.113636363636,0.113636363636,0.0,0.0227272727273,0.0,0.0,0.0681818181818,0.0,0.0,0.159090909091, C
424,Steven Adams,OKC,22,80,54,26,2014,0.315789473684,0.12959285005,0.211519364449,61.3,0.0,0.0,0.0,0.0566037735849,0.0973187686197,58.2,0.108738828203,0.155908639523,0.264647467726,0.0307845084409,0.0417080436941,0.0208540218471,0.0441906653426,0.110724925521,0.00297914597815,0.0,0.237338629593, PG
425,TJ McConnell,PHI,24,81,10,71,1606,0.30697384807,0.135740971357,0.288916562889,47.0,0.019302615193,0.0554171855542,34.8,0.0161892901619,0.0255292652553,63.4,0.0267745952677,0.128891656289,0.155666251557,0.228518057285,0.0871731008717,0.0591531755915,0.00622665006227,0.0709838107098,0.0,0.0,-0.172478206725, SF
426,TJ Warren,PHX,22,47,14,33,1070,0.481308411215,0.206542056075,0.41214953271,50.1,0.0261682242991,0.0654205607477,40.0,0.0420560747664,0.0598130841121,70.3,0.0532710280374,0.0841121495327,0.13738317757,0.0411214953271,0.0299065420561,0.0345794392523,0.014953271028,0.0878504672897,0.000934579439252,0.0,-0.107476635514, PF
427,Taj Gibson,CHI,31,73,37,36,1936,0.323863636364,0.135847107438,0.25826446281,52.6,0.0,0.00154958677686,0.0,0.0521694214876,0.0754132231405,69.2,0.106404958678,0.153925619835,0.260330578512,0.0547520661157,0.0402892561983,0.0242768595041,0.0397727272727,0.0929752066116,0.00361570247934,0.0,-0.0785123966942, C
428,Tarik Black,LAL,24,39,6,33,496,0.26814516129,0.114919354839,0.209677419355,54.8,0.0,0.0,0.0,0.0383064516129,0.0907258064516,42.2,0.0887096774194,0.227822580645,0.316532258065,0.0322580645161,0.0443548387097,0.0282258064516,0.0362903225806,0.157258064516,0.0,0.0,0.0403225806452, SF
429,Tayshaun Prince,MIN,36,77,27,50,1462,0.151162790698,0.0697674418605,0.156634746922,44.5,0.00273597811218,0.015731874145,17.4,0.00889192886457,0.0129958960328,68.4,0.0218878248974,0.078659370725,0.100547195622,0.0506155950752,0.0184678522572,0.0246238030096,0.00889192886457,0.0424076607387,0.0,0.0,-0.0882352941176, PF
430,Terrence Jones,HOU,24,50,24,26,1044,0.415708812261,0.159003831418,0.35153256705,45.2,0.0239463601533,0.0756704980843,31.6,0.073754789272,0.111111111111,66.4,0.0593869731801,0.142720306513,0.202107279693,0.0392720306513,0.0469348659004,0.022030651341,0.0373563218391,0.0823754789272,0.0,0.0,-0.227969348659, SF
431,Terrence Ross,TOR,25,73,53,20,1747,0.412135088724,0.154550658271,0.358328563251,43.1,0.0749856897539,0.193474527762,38.8,0.028048082427,0.0354894104179,79.0,0.0120206067544,0.0938752146537,0.105895821408,0.0320549513452,0.0263308528907,0.0309101316543,0.0143102461362,0.0686891814539,0.000572409845449,0.0,0.140240412135, PG
432,Terry Rozier,BOS,22,39,24,15,311,0.231511254019,0.0932475884244,0.340836012862,27.4,0.0192926045016,0.0868167202572,22.2,0.0257234726688,0.032154340836,80.0,0.0771704180064,0.12540192926,0.202572347267,0.118971061093,0.0610932475884,0.0192926045016,0.0032154340836,0.0739549839228,0.0,0.0,-0.147909967846, SF
433,Thabo Sefolosha,ATL,32,75,42,33,1758,0.273037542662,0.106939704209,0.211035267349,50.7,0.0238907849829,0.0699658703072,34.1,0.0352673492605,0.0563139931741,62.6,0.0295790671217,0.160409556314,0.189988623436,0.0608646188851,0.0386803185438,0.0483503981797,0.0210466439135,0.0620022753129,0.000568828213879,0.0,-0.0130830489192, PF
434,Thaddeus Young,BKN,28,73,21,52,2408,0.457641196013,0.205564784053,0.399916943522,51.4,0.00290697674419,0.0124584717608,23.3,0.0436046511628,0.0676910299003,64.4,0.0730897009967,0.200996677741,0.274086378738,0.0564784053156,0.0564784053156,0.046511627907,0.015365448505,0.0755813953488,0.0116279069767,0.0,-0.0963455149502, SF
435,Thanasis Antetokounmpo,NYK,23,2,1,1,6,1.0,0.5,0.666666666667,75.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,-1.0, PF
436,Thomas Robinson,BKN,25,71,16,55,916,0.335152838428,0.14192139738,0.31768558952,44.7,0.0,0.00109170305677,0.0,0.0513100436681,0.118995633188,43.1,0.148471615721,0.243449781659,0.39192139738,0.0502183406114,0.075327510917,0.042576419214,0.0393013100437,0.121179039301,0.00873362445415,0.0,-0.303493449782, C
437,Tiago Splitter,ATL,31,36,21,15,579,0.347150259067,0.139896373057,0.267702936097,52.3,0.0,0.00345423143351,0.0,0.0673575129534,0.0829015544041,81.3,0.0777202072539,0.129533678756,0.20725388601,0.0518134715026,0.0414507772021,0.0345423143351,0.020725388601,0.122625215889,0.0,0.0,0.176165803109, C
438,Tibor Pleiss,UTA,26,12,7,5,82,0.292682926829,0.134146341463,0.30487804878,44.0,0.0,0.0243902439024,0.0,0.0243902439024,0.0243902439024,100.0,0.0731707317073,0.109756097561,0.182926829268,0.0243902439024,0.0975609756098,0.0121951219512,0.0243902439024,0.231707317073,0.0,0.0,-0.19512195122, C
439,Tim Duncan,SAS,40,61,50,11,1536,0.33984375,0.139973958333,0.287109375,48.8,0.0,0.00130208333333,0.0,0.0598958333333,0.0852864583333,70.2,0.0748697916667,0.216145833333,0.291015625,0.106119791667,0.05859375,0.0305989583333,0.05078125,0.0813802083333,0.00716145833333,0.0,0.27734375, PG
440,Tim Frazier,NOP,25,51,25,26,741,0.352226720648,0.12955465587,0.309041835358,41.9,0.0215924426451,0.0647773279352,33.3,0.0715249662618,0.0998650472335,71.6,0.0350877192982,0.113360323887,0.148448043185,0.218623481781,0.0877192982456,0.0445344129555,0.00269905533063,0.0985155195682,0.00269905533063,0.0,-0.0404858299595, SG
441,Tim Hardaway Jr.,ATL,24,51,29,22,864,0.377314814815,0.131944444444,0.306712962963,43.0,0.0555555555556,0.165509259259,33.6,0.0578703703704,0.0648148148148,89.3,0.00810185185185,0.0914351851852,0.099537037037,0.0590277777778,0.0266203703704,0.0243055555556,0.00810185185185,0.0555555555556,0.0,0.0,0.116898148148, C
442,Timofey Mozgov,CLE,29,76,52,24,1326,0.358220211161,0.153092006033,0.270739064857,56.5,0.000754147812971,0.0052790346908,14.3,0.0512820512821,0.0716440422323,71.6,0.0829562594268,0.171191553544,0.254147812971,0.0248868778281,0.053544494721,0.0165912518854,0.0429864253394,0.119909502262,0.00150829562594,0.0,0.00226244343891, SF
443,Tobias Harris,DET,23,76,37,39,2513,0.444090728213,0.16593712694,0.353760445682,46.9,0.0318344608038,0.0951054516514,33.5,0.0803820135296,0.0966971746916,83.1,0.0382013529646,0.16474333466,0.202944687624,0.0672502984481,0.0429765220852,0.0258654994031,0.0159172304019,0.0608834062873,0.00477516912057,0.0,0.008356545961, PG
444,Toney Douglas,NOP,30,61,22,39,1262,0.420760697306,0.14500792393,0.352614896989,41.1,0.0641838351823,0.160855784469,39.9,0.0665610142631,0.0784469096672,84.8,0.0198098256735,0.0935023771791,0.113312202853,0.12440570523,0.0507131537242,0.0554675118859,0.00396196513471,0.103803486529,0.000792393026941,0.0,-0.110935023772, SG
445,Tony Allen,MEM,34,64,34,30,1620,0.33024691358,0.132716049383,0.28950617284,45.8,0.00925925925926,0.0259259259259,35.7,0.0555555555556,0.0851851851852,65.2,0.0641975308642,0.118518518519,0.182716049383,0.0432098765432,0.0481481481481,0.0679012345679,0.0111111111111,0.108024691358,0.000617283950617,0.0,-0.0567901234568, PG
446,Tony Parker,SAS,34,72,59,13,1980,0.432828282828,0.176767676768,0.358585858586,49.3,0.0136363636364,0.0328282828283,41.5,0.0656565656566,0.0863636363636,76.0,0.00858585858586,0.080303030303,0.0888888888889,0.191414141414,0.0661616161616,0.0272727272727,0.00555555555556,0.0575757575758,0.00151515151515,0.0,0.208585858586, SG
447,Tony Snell,CHI,24,64,33,31,1301,0.259800153728,0.0968485780169,0.260568793236,37.2,0.043043812452,0.119139123751,36.1,0.0230591852421,0.0253651037663,90.9,0.0146041506533,0.138355111453,0.152959262106,0.0484242890085,0.0399692544197,0.0122982321291,0.0130668716372,0.0768639508071,0.000768639508071,0.0,0.0737893927748, SG
448,Tony Wroten,NYK,23,8,0,8,144,0.465277777778,0.152777777778,0.451388888889,33.8,0.0208333333333,0.118055555556,17.6,0.138888888889,0.256944444444,54.1,0.0138888888889,0.131944444444,0.145833333333,0.138888888889,0.201388888889,0.0208333333333,0.0,0.0763888888889,0.0,0.0,-0.472222222222, SF
449,Trevor Ariza,HOU,31,81,40,41,2859,0.358516963973,0.124868835257,0.300454704442,41.6,0.0647079398391,0.174536551242,37.1,0.0440713536201,0.0563133962924,78.3,0.0234347674012,0.104582021686,0.128016789087,0.0657572577824,0.039524309199,0.0559636236446,0.00909408884225,0.0619097586569,0.000349772647779,0.0,0.0143406785589, PF
450,Trevor Booker,UTA,28,79,39,40,1632,0.283700980392,0.116421568627,0.237745098039,49.0,0.00735294117647,0.0251225490196,29.3,0.0435049019608,0.0649509803922,67.0,0.101715686275,0.175245098039,0.276960784314,0.0508578431373,0.0496323529412,0.0361519607843,0.0251225490196,0.103553921569,0.00245098039216,0.0,0.0392156862745, PG
451,Trey Burke,UTA,23,64,31,33,1366,0.497071742313,0.191800878477,0.464128843338,41.3,0.0644216691069,0.187408491947,34.4,0.0490483162518,0.0600292825769,81.7,0.01317715959,0.0688140556369,0.0819912152269,0.108345534407,0.0585651537335,0.0256222547584,0.00439238653001,0.0629575402635,0.0,0.0,0.0, PF
452,Trey Lyles,UTA,20,80,38,42,1382,0.353111432706,0.138205499276,0.315484804631,43.8,0.0354558610709,0.0926193921852,38.3,0.0412445730825,0.0593342981187,69.5,0.0426917510854,0.173661360347,0.216353111433,0.0426917510854,0.0470332850941,0.0188133140376,0.013024602026,0.082489146165,0.00144717800289,0.0,-0.0318379160637, C
453,Tristan Thompson,CLE,25,82,57,25,2269,0.283384750992,0.108858527986,0.185103569855,58.8,0.0,0.0,0.0,0.0656676950198,0.106654914059,61.6,0.118113706479,0.207139709123,0.325253415602,0.0273248126928,0.0268840899074,0.016747465844,0.0224768620538,0.0890260026443,0.0101366240635,0.0,0.157778757162, SG
454,Troy Daniels,CHA,24,43,25,18,476,0.508403361345,0.186974789916,0.392857142857,47.6,0.123949579832,0.256302521008,48.4,0.0105042016807,0.0189075630252,55.6,0.0147058823529,0.105042016807,0.11974789916,0.0441176470588,0.0504201680672,0.0231092436975,0.0063025210084,0.0840336134454,0.0,0.0,-0.0903361344538, PG
455,Ty Lawson,IND,28,66,31,35,1411,0.264351523742,0.0985116938342,0.250885896527,39.3,0.0255138199858,0.0765414599575,33.3,0.0418143160879,0.0609496810773,68.6,0.0184266477675,0.0666194188519,0.0850460666194,0.167965981573,0.0673281360737,0.0375620127569,0.0049610205528,0.0616583982991,0.000708717221828,0.0,-0.111977321049, PG
456,Tyler Ennis,MIL,21,46,17,29,654,0.31498470948,0.128440366972,0.285932721713,44.9,0.019877675841,0.0596330275229,33.3,0.0382262996942,0.0519877675841,73.5,0.019877675841,0.0948012232416,0.114678899083,0.145259938838,0.0703363914373,0.0382262996942,0.00152905198777,0.0978593272171,0.0,0.0,-0.107033639144, PF
457,Tyler Hansbrough,CHA,30,44,28,16,343,0.303206997085,0.0932944606414,0.206997084548,45.1,0.00583090379009,0.00874635568513,66.7,0.110787172012,0.189504373178,58.5,0.116618075802,0.142857142857,0.259475218659,0.0233236151603,0.0349854227405,0.0349854227405,0.0204081632653,0.160349854227,0.00291545189504,0.0,-0.0991253644315, SG
458,Tyler Johnson,MIA,24,36,19,17,863,0.363847045191,0.136732329085,0.28157589803,48.6,0.0312862108922,0.0822711471611,38.0,0.0590961761298,0.0741599073001,79.7,0.0324449594438,0.0938586326767,0.126303592121,0.0915411355736,0.0544611819235,0.0278099652375,0.0162224797219,0.0764774044032,0.0,0.0,0.0104287369641, C
459,Tyler Zeller,BOS,26,60,38,22,710,0.512676056338,0.194366197183,0.408450704225,47.6,0.0,0.0,0.0,0.123943661972,0.152112676056,81.5,0.087323943662,0.16338028169,0.250704225352,0.0408450704225,0.0647887323944,0.0140845070423,0.030985915493,0.13661971831,0.00140845070423,0.0,-0.0915492957746, SG
460,Tyreke Evans,NOP,26,25,11,14,765,0.495424836601,0.177777777778,0.41045751634,43.3,0.043137254902,0.111111111111,38.8,0.0967320261438,0.121568627451,79.6,0.0261437908497,0.142483660131,0.16862745098,0.214379084967,0.0954248366013,0.0418300653595,0.0104575163399,0.0862745098039,0.0078431372549,0.0,-0.0183006535948, C
461,Tyson Chandler,PHX,33,66,18,48,1618,0.291718170581,0.113102595797,0.194066749073,58.3,0.0,0.00061804697157,0.0,0.0655129789864,0.105686032138,62.0,0.108158220025,0.2478368356,0.355995055624,0.0395550061805,0.057478368356,0.0222496909765,0.0271940667491,0.0896168108776,0.0123609394314,0.0,-0.242892459827, PG
462,Tyus Jones,MIN,20,37,13,24,573,0.272251308901,0.0977312390925,0.272251308901,35.9,0.0279232111693,0.0924956369983,30.2,0.0488656195462,0.0680628272251,71.8,0.0122164048866,0.0698080279232,0.0820244328098,0.188481675393,0.0575916230366,0.0541012216405,0.00523560209424,0.0575916230366,0.0,0.0,-0.235602094241, PF
463,Udonis Haslem,MIA,36,37,25,12,260,0.223076923077,0.0884615384615,0.234615384615,37.7,0.00384615384615,0.0346153846154,11.1,0.0423076923077,0.0538461538462,78.6,0.0384615384615,0.25,0.288461538462,0.0538461538462,0.0192307692308,0.0192307692308,0.00769230769231,0.0961538461538,0.0,0.0,-0.0653846153846, SG
464,Victor Oladipo,ORL,24,72,32,40,2380,0.484453781513,0.178571428571,0.40756302521,43.8,0.0411764705882,0.118487394958,34.8,0.0861344537815,0.103781512605,83.0,0.0201680672269,0.124789915966,0.144957983193,0.118487394958,0.0642857142857,0.0487394957983,0.0226890756303,0.0731092436975,0.00126050420168,0.000420168067227,-0.0100840336134, SG
465,Vince Carter,MEM,39,60,33,27,1005,0.393034825871,0.132338308458,0.341293532338,38.8,0.0587064676617,0.16815920398,34.9,0.0696517412935,0.0835820895522,83.3,0.0308457711443,0.114427860697,0.145273631841,0.0557213930348,0.0348258706468,0.0378109452736,0.01592039801,0.100497512438,0.0,0.0,-0.0328358208955, C
466,Wayne Ellington,BKN,28,76,18,58,1615,0.362848297214,0.134984520124,0.347368421053,38.9,0.0594427244582,0.165944272446,35.8,0.0334365325077,0.0390092879257,85.7,0.0123839009288,0.0953560371517,0.10773993808,0.0513931888545,0.0278637770898,0.0297213622291,0.0030959752322,0.050773993808,0.0,0.0,-0.199380804954, SG
467,Wesley Johnson,LAC,28,80,51,29,1666,0.329531812725,0.124849939976,0.30912364946,40.4,0.061824729892,0.185474189676,33.3,0.0180072028812,0.0276110444178,65.2,0.0222088835534,0.126650660264,0.148859543818,0.0294117647059,0.0324129651861,0.0534213685474,0.0336134453782,0.103841536615,0.0,0.0,0.0738295318127, SF
468,Wesley Matthews,DAL,29,78,40,38,2644,0.369515885023,0.125189107413,0.322995461422,38.8,0.071482602118,0.198562783661,36.0,0.0476550680787,0.0552193645991,86.3,0.0102118003026,0.0798033282905,0.090015128593,0.0571104387292,0.0295007564297,0.0295007564297,0.00642965204236,0.0677004538578,0.0,0.0,0.0397125567322, SG
469,Will Barton,DEN,25,82,33,49,2353,0.500637484063,0.180620484488,0.417764555886,43.2,0.0475988100297,0.138121546961,34.5,0.0917977050574,0.113897152571,80.6,0.0250743731407,0.177220569486,0.202294942626,0.0862728431789,0.0590735231619,0.0301742456439,0.0165745856354,0.062473438164,0.00254993625159,0.0,-0.0548236294093, SG
470,Willie Cauley-Stein,SAC,22,66,26,40,1412,0.32790368272,0.135269121813,0.240084985836,56.3,0.0,0.0014164305949,0.0,0.0573654390935,0.0885269121813,64.8,0.0949008498584,0.154390934844,0.249291784703,0.0262039660057,0.0325779036827,0.0332861189802,0.0467422096317,0.103399433428,0.00212464589235,0.0,-0.0545325779037, C
471,Willie Reed,BKN,26,39,8,31,426,0.427230046948,0.178403755869,0.31220657277,57.1,0.0,0.0,0.0,0.0704225352113,0.129107981221,54.5,0.115023474178,0.171361502347,0.286384976526,0.0234741784038,0.037558685446,0.0140845070423,0.0704225352113,0.110328638498,0.0,0.0,-0.18779342723, PF
472,Xavier Munford,MEM,24,14,3,11,244,0.327868852459,0.131147540984,0.315573770492,41.6,0.0368852459016,0.094262295082,39.1,0.0286885245902,0.0573770491803,50.0,0.0122950819672,0.114754098361,0.127049180328,0.0901639344262,0.0614754098361,0.0532786885246,0.0122950819672,0.102459016393,0.0,0.0,-0.102459016393, PG
473,Zach LaVine,MIN,21,82,29,53,2294,0.501307759372,0.188753269398,0.418047079337,45.2,0.0536181342633,0.13775065388,38.9,0.0701830863121,0.088491717524,79.3,0.0117698343505,0.0876198779425,0.0993897122929,0.10941586748,0.0675675675676,0.0300784655623,0.00741063644289,0.0841325196164,0.0,0.0,-0.128160418483, PG
474,Zach Randolph,MEM,34,68,37,31,2016,0.515873015873,0.21378968254,0.449900793651,47.5,0.00297619047619,0.0128968253968,23.1,0.0853174603175,0.107142857143,79.6,0.0887896825397,0.173611111111,0.262400793651,0.0704365079365,0.0520833333333,0.0213293650794,0.00644841269841,0.0724206349206,0.00843253968254,0.000496031746032,-0.00545634920635, PF
475,Zaza Pachulia,DAL,32,76,40,36,2004,0.324351297405,0.109281437126,0.234530938124,46.6,0.0,0.00149700598802,0.0,0.105788423154,0.137724550898,76.8,0.124251497006,0.234031936128,0.358283433134,0.063872255489,0.059381237525,0.0319361277445,0.0109780439122,0.0903193612774,0.0129740518962,0.0,0.0, C
